incident_id,token_count,chunk_count
RCA-03813,45,1
RCA-03814,46,1
RCA-03815,46,1
RCA-03816,45,1
RCA-03817,46,1
RCA-03818,45,1
RCA-03819,45,1
RCA-03820,44,1
RCA-03821,45,1
RCA-03822,45,1
RCA-03823,46,1
RCA-03824,46,1
RCA-03825,43,1
RCA-03826,48,1
RCA-03827,48,1
RCA-03828,49,1
RCA-03829,43,1
RCA-03830,56,1
RCA-03831,45,1
RCA-03832,49,1
RCA-03833,42,1
RCA-03834,46,1
RCA-03835,56,1
RCA-03836,48,1
RCA-03837,44,1
RCA-03838,44,1
RCA-03839,46,1
RCA-03840,42,1
RCA-03841,42,1
RCA-03842,45,1
RCA-03843,46,1
RCA-03844,45,1
RCA-03845,47,1
RCA-03846,45,1
RCA-03847,46,1
RCA-03848,45,1
RCA-03849,45,1
RCA-03850,46,1
RCA-03851,45,1
RCA-03852,47,1
RCA-03853,45,1
RCA-03854,45,1
RCA-03855,44,1
RCA-03856,46,1
RCA-03857,41,1
RCA-03858,42,1
RCA-03859,43,1
RCA-03860,58,1
RCA-03861,45,1
RCA-03862,45,1
RCA-03863,44,1
RCA-03864,45,1
RCA-03865,56,1
RCA-03866,42,1
RCA-03867,52,1
RCA-03868,43,1
RCA-03869,45,1
RCA-03870,46,1
RCA-03871,45,1
RCA-03872,46,1
RCA-03873,46,1
RCA-03874,45,1
RCA-03875,43,1
RCA-03876,45,1
RCA-03877,45,1
RCA-03878,44,1
RCA-03879,46,1
RCA-03880,48,1
RCA-03881,45,1
RCA-03882,44,1
RCA-03883,45,1
RCA-03884,45,1
RCA-03885,46,1
RCA-03886,45,1
RCA-03887,45,1
RCA-03888,42,1
RCA-03889,42,1
RCA-03890,46,1
RCA-03891,43,1
RCA-03892,45,1
RCA-03893,42,1
RCA-03894,52,1
RCA-03895,43,1
RCA-03896,43,1
RCA-03897,59,1
RCA-03898,45,1
RCA-03899,45,1
RCA-03900,44,1
RCA-03901,53,1
RCA-03902,43,1
RCA-03903,55,1
RCA-03904,45,1
RCA-03905,44,1
RCA-03906,43,1
RCA-03907,57,1
RCA-03908,44,1
RCA-03909,46,1
RCA-03910,45,1
RCA-03911,48,1
RCA-03912,45,1
RCA-03913,43,1
RCA-03914,44,1
RCA-03915,41,1
RCA-03916,41,1
RCA-03917,45,1
RCA-03918,49,1
RCA-03919,48,1
RCA-03920,45,1
RCA-03921,45,1
RCA-03922,46,1
RCA-03923,42,1
RCA-03924,45,1
RCA-03925,48,1
RCA-03926,46,1
RCA-03927,45,1
RCA-03928,45,1
RCA-03929,43,1
RCA-03930,44,1
RCA-03931,45,1
RCA-03932,45,1
RCA-03933,42,1
RCA-03934,45,1
RCA-03935,46,1
RCA-03936,43,1
RCA-03937,42,1
RCA-03938,46,1
RCA-03939,49,1
RCA-03940,47,1
RCA-03941,45,1
RCA-03942,44,1
RCA-03943,43,1
RCA-03944,44,1
RCA-03945,45,1
RCA-03946,45,1
RCA-03947,44,1
RCA-03948,44,1
RCA-03949,43,1
RCA-03950,46,1
RCA-03951,45,1
RCA-03952,45,1
RCA-03953,43,1
RCA-03954,47,1
RCA-03955,41,1
RCA-03956,44,1
RCA-03957,45,1
RCA-03958,42,1
RCA-03959,46,1
RCA-03960,41,1
RCA-03961,46,1
RCA-03962,45,1
RCA-03963,42,1
RCA-03964,45,1
RCA-03965,45,1
RCA-03966,46,1
RCA-03967,47,1
RCA-03968,45,1
RCA-03969,48,1
RCA-03970,44,1
RCA-03971,55,1
RCA-03972,45,1
RCA-03973,45,1
RCA-03974,42,1
RCA-03975,43,1
RCA-03976,43,1
RCA-03977,46,1
RCA-03978,41,1
RCA-03979,46,1
RCA-03980,46,1
RCA-03981,48,1
RCA-03982,48,1
RCA-03983,45,1
RCA-03984,47,1
RCA-03985,44,1
RCA-03986,56,1
RCA-03987,43,1
RCA-03988,43,1
RCA-03989,46,1
RCA-03990,44,1
RCA-03991,46,1
RCA-03992,48,1
RCA-03993,47,1
RCA-03994,46,1
RCA-03995,43,1
RCA-03996,46,1
RCA-03997,46,1
RCA-03998,44,1
RCA-03999,45,1
RCA-04000,46,1
RCA-04001,46,1
RCA-04002,49,1
RCA-04003,45,1
RCA-04004,44,1
RCA-04005,46,1
RCA-04006,43,1
RCA-04007,44,1
RCA-04008,44,1
RCA-04009,46,1
RCA-04010,42,1
RCA-04011,41,1
RCA-04012,42,1
RCA-04013,41,1
RCA-04014,43,1
RCA-04015,46,1
RCA-04016,46,1
RCA-04017,58,1
RCA-04018,51,1
RCA-04019,46,1
RCA-04020,45,1
RCA-04021,41,1
RCA-04022,51,1
RCA-04023,42,1
RCA-04024,44,1
RCA-04025,45,1
RCA-04026,42,1
RCA-04027,45,1
RCA-04028,44,1
RCA-04029,48,1
RCA-04030,48,1
RCA-04031,46,1
RCA-04032,43,1
RCA-04033,43,1
RCA-04034,52,1
RCA-04035,46,1
RCA-04036,45,1
RCA-04037,46,1
RCA-04038,45,1
RCA-04039,46,1
RCA-04040,48,1
RCA-04041,42,1
RCA-04042,54,1
RCA-04043,44,1
RCA-04044,47,1
RCA-04045,44,1
RCA-04046,45,1
RCA-04047,52,1
RCA-04048,45,1
RCA-04049,43,1
RCA-04050,45,1
RCA-04051,47,1
RCA-04052,46,1
RCA-04053,45,1
RCA-04054,45,1
RCA-04055,43,1
RCA-04056,50,1
RCA-04057,47,1
RCA-04058,41,1
RCA-04059,47,1
RCA-04060,47,1
RCA-04061,46,1
RCA-04062,47,1
RCA-04063,46,1
RCA-04064,48,1
RCA-04065,45,1
RCA-04066,45,1
RCA-04067,44,1
RCA-04068,42,1
RCA-04069,58,1
RCA-04070,45,1
RCA-04071,43,1
RCA-04072,44,1
RCA-04073,50,1
RCA-04074,44,1
RCA-04075,43,1
RCA-04076,45,1
RCA-04077,55,1
RCA-04078,43,1
RCA-04079,46,1
RCA-04080,48,1
RCA-04081,44,1
RCA-04082,47,1
RCA-04083,49,1
RCA-04084,46,1
RCA-04085,46,1
RCA-04086,45,1
RCA-04087,58,1
RCA-04088,45,1
RCA-04089,49,1
RCA-04090,45,1
RCA-04091,45,1
RCA-04092,42,1
RCA-04093,45,1
RCA-04094,57,1
RCA-04095,45,1
RCA-04096,43,1
RCA-04097,44,1
RCA-04098,45,1
RCA-04099,44,1
RCA-04100,45,1
RCA-04101,45,1
RCA-04102,45,1
RCA-04103,44,1
RCA-04104,46,1
RCA-04105,44,1
RCA-04106,46,1
RCA-04107,43,1
RCA-04108,57,1
RCA-04109,42,1
RCA-04110,47,1
RCA-04111,42,1
RCA-04112,60,1
RCA-04113,46,1
RCA-04114,42,1
RCA-04115,45,1
RCA-04116,43,1
RCA-04117,45,1
RCA-04118,42,1
RCA-04119,45,1
RCA-04120,45,1
RCA-04121,46,1
RCA-04122,48,1
RCA-04123,46,1
RCA-04124,46,1
RCA-04125,45,1
RCA-04126,44,1
RCA-04127,45,1
RCA-04128,45,1
RCA-04129,46,1
RCA-04130,45,1
RCA-04131,44,1
RCA-04132,46,1
RCA-04133,46,1
RCA-04134,43,1
RCA-04135,47,1
RCA-04136,43,1
RCA-04137,44,1
RCA-04138,55,1
RCA-04139,47,1
RCA-04140,46,1
RCA-04141,43,1
RCA-04142,44,1
RCA-04143,44,1
RCA-04144,57,1
RCA-04145,43,1
RCA-04146,46,1
RCA-04147,46,1
RCA-04148,52,1
RCA-04149,50,1
RCA-04150,46,1
RCA-04151,44,1
RCA-04152,42,1
RCA-04153,45,1
RCA-04154,45,1
RCA-04155,43,1
RCA-04156,42,1
RCA-04157,44,1
RCA-04158,43,1
RCA-04159,43,1
RCA-04160,45,1
RCA-04161,45,1
RCA-04162,45,1
RCA-04163,45,1
RCA-04164,58,1
RCA-04165,48,1
RCA-04166,46,1
RCA-04167,45,1
RCA-04168,46,1
RCA-04169,43,1
RCA-04170,57,1
RCA-04171,46,1
RCA-04172,47,1
RCA-04173,47,1
RCA-04174,45,1
RCA-04175,47,1
RCA-04176,44,1
RCA-04177,56,1
RCA-04178,43,1
RCA-04179,48,1
RCA-04180,46,1
RCA-04181,43,1
RCA-04182,46,1
RCA-04183,45,1
RCA-04184,46,1
RCA-04185,46,1
RCA-04186,46,1
RCA-04187,44,1
RCA-04188,46,1
RCA-04189,45,1
RCA-04190,46,1
RCA-04191,46,1
RCA-04192,45,1
RCA-04193,46,1
RCA-04194,43,1
RCA-04195,45,1
RCA-04196,59,1
RCA-04197,47,1
RCA-04198,46,1
RCA-04199,43,1
RCA-04200,45,1
RCA-04201,46,1
RCA-04202,42,1
RCA-04203,41,1
RCA-04204,41,1
RCA-04205,43,1
RCA-04206,45,1
RCA-04207,49,1
RCA-04208,42,1
RCA-04209,43,1
RCA-04210,45,1
RCA-04211,50,1
RCA-04212,45,1
RCA-04213,56,1
RCA-04214,47,1
RCA-04215,55,1
RCA-04216,45,1
RCA-04217,45,1
RCA-04218,44,1
RCA-04219,46,1
RCA-04220,43,1
RCA-04221,43,1
RCA-04222,44,1
RCA-04223,42,1
RCA-04224,45,1
RCA-04225,43,1
RCA-04226,47,1
RCA-04227,46,1
RCA-04228,44,1
RCA-04229,45,1
RCA-04230,46,1
RCA-04231,45,1
RCA-04232,57,1
RCA-04233,47,1
RCA-04234,45,1
RCA-04235,45,1
RCA-04236,44,1
RCA-04237,58,1
RCA-04238,45,1
RCA-04239,43,1
RCA-04240,48,1
RCA-04241,44,1
RCA-04242,42,1
RCA-04243,44,1
RCA-04244,45,1
RCA-04245,46,1
RCA-04246,41,1
RCA-04247,45,1
RCA-04248,45,1
RCA-04249,44,1
RCA-04250,46,1
RCA-04251,45,1
RCA-04252,45,1
RCA-04253,47,1
RCA-04254,45,1
RCA-04255,45,1
RCA-04256,56,1
RCA-04257,46,1
RCA-04258,45,1
RCA-04259,45,1
RCA-04260,47,1
RCA-04261,46,1
RCA-04262,47,1
RCA-04263,47,1
RCA-04264,43,1
RCA-04265,44,1
RCA-04266,50,1
RCA-04267,48,1
RCA-04268,45,1
RCA-04269,46,1
RCA-04270,44,1
RCA-04271,42,1
RCA-04272,44,1
RCA-04273,49,1
RCA-04274,60,1
RCA-04275,46,1
RCA-04276,46,1
RCA-04277,48,1
RCA-04278,42,1
RCA-04279,46,1
RCA-04280,45,1
RCA-04281,44,1
RCA-04282,46,1
RCA-04283,56,1
RCA-04284,46,1
RCA-04285,46,1
RCA-04286,50,1
RCA-04287,42,1
RCA-04288,45,1
RCA-04289,44,1
RCA-04290,45,1
RCA-04291,44,1
RCA-04292,43,1
RCA-04293,42,1
RCA-04294,44,1
RCA-04295,45,1
RCA-04296,46,1
RCA-04297,56,1
RCA-04298,42,1
RCA-04299,45,1
RCA-04300,41,1
RCA-04301,49,1
RCA-04302,50,1
RCA-04303,45,1
RCA-04304,45,1
RCA-04305,44,1
RCA-04306,41,1
RCA-04307,48,1
RCA-04308,44,1
RCA-04309,45,1
RCA-04310,43,1
RCA-04311,43,1
RCA-04312,44,1
RCA-04313,45,1
RCA-04314,45,1
RCA-04315,45,1
RCA-04316,41,1
RCA-04317,43,1
RCA-04318,46,1
RCA-04319,42,1
RCA-04320,46,1
RCA-04321,43,1
RCA-04322,45,1
RCA-04323,42,1
RCA-04324,46,1
RCA-04325,42,1
RCA-04326,42,1
RCA-04327,43,1
RCA-04328,55,1
RCA-04329,48,1
RCA-04330,42,1
RCA-04331,44,1
RCA-04332,43,1
RCA-04333,45,1
RCA-04334,45,1
RCA-04335,50,1
RCA-04336,44,1
RCA-04337,46,1
RCA-04338,45,1
RCA-04339,42,1
RCA-04340,46,1
RCA-04341,48,1
RCA-04342,46,1
RCA-04343,45,1
RCA-04344,47,1
RCA-04345,50,1
RCA-04346,44,1
RCA-04347,45,1
RCA-04348,45,1
RCA-04349,46,1
RCA-04350,47,1
RCA-04351,45,1
RCA-04352,47,1
RCA-04353,60,1
RCA-04354,47,1
RCA-04355,43,1
RCA-04356,43,1
RCA-04357,47,1
RCA-04358,45,1
RCA-04359,42,1
RCA-04360,45,1
RCA-04361,46,1
RCA-04362,43,1
RCA-04363,43,1
RCA-04364,45,1
RCA-04365,44,1
RCA-04366,44,1
RCA-04367,58,1
RCA-04368,41,1
RCA-04369,45,1
RCA-04370,63,1
RCA-04371,47,1
RCA-04372,45,1
RCA-04373,46,1
RCA-04374,60,1
RCA-04375,44,1
RCA-04376,43,1
RCA-04377,45,1
RCA-04378,45,1
RCA-04379,47,1
RCA-04380,43,1
RCA-04381,47,1
RCA-04382,45,1
RCA-04383,44,1
RCA-04384,43,1
RCA-04385,44,1
RCA-04386,48,1
RCA-04387,44,1
RCA-04388,46,1
RCA-04389,45,1
RCA-04390,46,1
RCA-04391,42,1
RCA-04392,47,1
RCA-04393,45,1
RCA-04394,43,1
RCA-04395,44,1
RCA-04396,60,1
RCA-04397,45,1
RCA-04398,46,1
RCA-04399,46,1
RCA-04400,58,1
RCA-04401,45,1
RCA-04402,47,1
RCA-04403,45,1
RCA-04404,42,1
RCA-04405,43,1
RCA-04406,46,1
RCA-04407,44,1
RCA-04408,47,1
RCA-04409,45,1
RCA-04410,44,1
RCA-04411,42,1
RCA-04412,41,1
RCA-04413,46,1
RCA-04414,44,1
RCA-04415,45,1
RCA-04416,46,1
RCA-04417,44,1
RCA-04418,44,1
RCA-04419,46,1
RCA-04420,45,1
RCA-04421,42,1
RCA-04422,44,1
RCA-04423,46,1
RCA-04424,47,1
RCA-04425,45,1
RCA-04426,44,1
RCA-04427,47,1
RCA-04428,44,1
RCA-04429,46,1
RCA-04430,45,1
RCA-04431,44,1
RCA-04432,46,1
RCA-04433,56,1
RCA-04434,48,1
RCA-04435,48,1
RCA-04436,59,1
RCA-04437,41,1
RCA-04438,47,1
RCA-04439,46,1
RCA-04440,44,1
RCA-04441,44,1
RCA-04442,47,1
RCA-04443,46,1
RCA-04444,46,1
RCA-04445,46,1
RCA-04446,45,1
RCA-04447,45,1
RCA-04448,45,1
RCA-04449,41,1
RCA-04450,43,1
RCA-04451,45,1
RCA-04452,46,1
RCA-04453,42,1
RCA-04454,42,1
RCA-04455,45,1
RCA-04456,46,1
RCA-04457,46,1
RCA-04458,46,1
RCA-04459,46,1
RCA-04460,44,1
RCA-04461,44,1
RCA-04462,45,1
RCA-04463,43,1
RCA-04464,41,1
RCA-04465,45,1
RCA-04466,44,1
RCA-04467,44,1
RCA-04468,49,1
RCA-04469,46,1
RCA-04470,44,1
RCA-04471,43,1
RCA-04472,45,1
RCA-04473,56,1
RCA-04474,47,1
RCA-04475,45,1
RCA-04476,42,1
RCA-04477,46,1
RCA-04478,44,1
RCA-04479,56,1
RCA-04480,43,1
RCA-04481,44,1
RCA-04482,47,1
RCA-04483,45,1
RCA-04484,45,1
RCA-04485,45,1
RCA-04486,47,1
RCA-04487,44,1
RCA-04488,41,1
RCA-04489,47,1
RCA-04490,45,1
RCA-04491,47,1
RCA-04492,42,1
RCA-04493,42,1
RCA-04494,42,1
RCA-04495,45,1
RCA-04496,46,1
RCA-04497,46,1
RCA-04498,44,1
RCA-04499,49,1
RCA-04500,42,1
RCA-04501,45,1
RCA-04502,45,1
RCA-04503,43,1
RCA-04504,46,1
RCA-04505,48,1
RCA-04506,45,1
RCA-04507,43,1
RCA-04508,47,1
RCA-04509,45,1
RCA-04510,43,1
RCA-04511,45,1
RCA-04512,43,1
RCA-04513,59,1
RCA-04514,43,1
RCA-04515,45,1
RCA-04516,45,1
RCA-04517,47,1
RCA-04518,44,1
RCA-04519,42,1
RCA-04520,46,1
RCA-04521,50,1
RCA-04522,43,1
RCA-04523,45,1
RCA-04524,42,1
RCA-04525,44,1
RCA-04526,50,1
RCA-04527,58,1
RCA-04528,47,1
RCA-04529,47,1
RCA-04530,51,1
RCA-04531,48,1
RCA-04532,45,1
RCA-04533,45,1
RCA-04534,44,1
RCA-04535,46,1
RCA-04536,48,1
RCA-04537,47,1
RCA-04538,48,1
RCA-04539,46,1
RCA-04540,45,1
RCA-04541,46,1
RCA-04542,45,1
RCA-04543,48,1
RCA-04544,44,1
RCA-04545,59,1
RCA-04546,45,1
RCA-04547,46,1
RCA-04548,44,1
RCA-04549,47,1
RCA-04550,54,1
RCA-04551,43,1
RCA-04552,47,1
RCA-04553,44,1
RCA-04554,43,1
RCA-04555,41,1
RCA-04556,45,1
RCA-04557,45,1
RCA-04558,44,1
RCA-04559,44,1
RCA-04560,45,1
RCA-04561,46,1
RCA-04562,46,1
RCA-04563,45,1
RCA-04564,47,1
RCA-04565,45,1
RCA-04566,45,1
RCA-04567,45,1
RCA-04568,45,1
RCA-04569,47,1
RCA-04570,45,1
RCA-04571,46,1
RCA-04572,45,1
RCA-04573,46,1
RCA-04574,47,1
RCA-04575,55,1
RCA-04576,43,1
RCA-04577,55,1
RCA-04578,43,1
RCA-04579,55,1
RCA-04580,46,1
RCA-04581,42,1
RCA-04582,45,1
RCA-04583,57,1
RCA-04584,44,1
RCA-04585,45,1
RCA-04586,46,1
RCA-04587,54,1
RCA-04588,45,1
RCA-04589,44,1
RCA-04590,47,1
RCA-04591,44,1
RCA-04592,48,1
RCA-04593,46,1
RCA-04594,45,1
RCA-04595,44,1
RCA-04596,45,1
RCA-04597,47,1
RCA-04598,48,1
RCA-04599,45,1
RCA-04600,41,1
RCA-04601,42,1
RCA-04602,58,1
RCA-04603,45,1
RCA-04604,47,1
RCA-04605,45,1
RCA-04606,46,1
RCA-04607,45,1
RCA-04608,56,1
RCA-04609,45,1
RCA-04610,43,1
RCA-04611,47,1
RCA-04612,45,1
RCA-04613,47,1
RCA-04614,47,1
RCA-04615,43,1
RCA-04616,46,1
RCA-04617,45,1
RCA-04618,41,1
RCA-04619,44,1
RCA-04620,45,1
RCA-04621,45,1
RCA-04622,44,1
RCA-04623,45,1
RCA-04624,46,1
RCA-04625,43,1
RCA-04626,42,1
RCA-04627,45,1
RCA-04628,55,1
RCA-04629,46,1
RCA-04630,57,1
RCA-04631,45,1
RCA-04632,41,1
RCA-04633,47,1
RCA-04634,48,1
RCA-04635,47,1
RCA-04636,46,1
RCA-04637,45,1
RCA-04638,41,1
RCA-04639,46,1
RCA-04640,47,1
RCA-04641,44,1
RCA-04642,42,1
RCA-04643,42,1
RCA-04644,46,1
RCA-04645,44,1
RCA-04646,42,1
RCA-04647,47,1
RCA-04648,45,1
RCA-04649,44,1
RCA-04650,56,1
RCA-04651,44,1
RCA-04652,59,1
RCA-04653,44,1
RCA-04654,42,1
RCA-04655,46,1
RCA-04656,45,1
RCA-04657,45,1
RCA-04658,46,1
RCA-04659,48,1
RCA-04660,43,1
RCA-04661,46,1
RCA-04662,45,1
RCA-04663,45,1
RCA-04664,48,1
RCA-04665,47,1
RCA-04666,44,1
RCA-04667,41,1
RCA-04668,46,1
RCA-04669,48,1
RCA-04670,41,1
RCA-04671,45,1
RCA-04672,48,1
RCA-04673,46,1
RCA-04674,47,1
RCA-04675,44,1
RCA-04676,46,1
RCA-04677,45,1
RCA-04678,45,1
RCA-04679,58,1
RCA-04680,46,1
RCA-04681,45,1
RCA-04682,43,1
RCA-04683,48,1
RCA-04684,49,1
RCA-04685,45,1
RCA-04686,44,1
RCA-04687,45,1
RCA-04688,41,1
RCA-04689,45,1
RCA-04690,43,1
RCA-04691,55,1
RCA-04692,44,1
RCA-04693,43,1
RCA-04694,46,1
RCA-04695,45,1
RCA-04696,42,1
RCA-04697,45,1
RCA-04698,47,1
RCA-04699,48,1
RCA-04700,44,1
RCA-04701,42,1
RCA-04702,45,1
RCA-04703,44,1
RCA-04704,46,1
RCA-04705,44,1
RCA-04706,45,1
RCA-04707,43,1
RCA-04708,48,1
RCA-04709,46,1
RCA-04710,46,1
RCA-04711,49,1
RCA-04712,45,1
RCA-04713,45,1
RCA-04714,42,1
RCA-04715,41,1
RCA-04716,42,1
RCA-04717,46,1
RCA-04718,42,1
RCA-04719,46,1
RCA-04720,44,1
RCA-04721,60,1
RCA-04722,45,1
RCA-04723,46,1
RCA-04724,46,1
RCA-04725,45,1
RCA-04726,49,1
RCA-04727,47,1
RCA-04728,42,1
RCA-04729,49,1
RCA-04730,44,1
RCA-04731,57,1
RCA-04732,45,1
RCA-04733,43,1
RCA-04734,45,1
RCA-04735,45,1
RCA-04736,45,1
RCA-04737,43,1
RCA-04738,45,1
RCA-04739,46,1
RCA-04740,45,1
RCA-04741,44,1
RCA-04742,57,1
RCA-04743,45,1
RCA-04744,45,1
RCA-04745,44,1
RCA-04746,43,1
RCA-04747,45,1
RCA-04748,46,1
RCA-04749,55,1
RCA-04750,45,1
RCA-04751,45,1
RCA-04752,43,1
RCA-04753,45,1
RCA-04754,45,1
RCA-04755,48,1
RCA-04756,46,1
RCA-04757,45,1
RCA-04758,45,1
RCA-04759,50,1
RCA-04760,44,1
RCA-04761,47,1
RCA-04762,46,1
RCA-04763,42,1
RCA-04764,47,1
RCA-04765,44,1
RCA-04766,49,1
RCA-04767,44,1
RCA-04768,45,1
RCA-04769,45,1
RCA-04770,44,1
RCA-04771,45,1
RCA-04772,45,1
RCA-04773,44,1
RCA-04774,46,1
RCA-04775,44,1
RCA-04776,45,1
RCA-04777,44,1
RCA-04778,42,1
RCA-04779,46,1
RCA-04780,45,1
RCA-04781,44,1
RCA-04782,44,1
RCA-04783,45,1
RCA-04784,55,1
RCA-04785,56,1
RCA-04786,46,1
RCA-04787,47,1
RCA-04788,43,1
RCA-04789,46,1
RCA-04790,45,1
RCA-04791,56,1
RCA-04792,45,1
RCA-04793,43,1
RCA-04794,48,1
RCA-04795,49,1
RCA-04796,43,1
RCA-04797,43,1
RCA-04798,45,1
RCA-04799,49,1
RCA-04800,48,1
RCA-04801,47,1
RCA-04802,45,1
RCA-04803,47,1
RCA-04804,42,1
RCA-04805,49,1
RCA-04806,43,1
RCA-04807,42,1
RCA-04808,46,1
RCA-04809,46,1
RCA-04810,45,1
RCA-04811,43,1
RCA-04812,48,1
RCA-04813,43,1
RCA-04814,46,1
RCA-04815,41,1
RCA-04816,45,1
RCA-04817,47,1
RCA-04818,45,1
RCA-04819,42,1
RCA-04820,44,1
RCA-04821,42,1
RCA-04822,44,1
RCA-04823,46,1
RCA-04824,47,1
RCA-04825,45,1
RCA-04826,46,1
RCA-04827,48,1
RCA-04828,45,1
RCA-04829,48,1
RCA-04830,45,1
RCA-04831,46,1
RCA-04832,56,1
RCA-04833,44,1
RCA-04834,56,1
RCA-04835,43,1
RCA-04836,45,1
RCA-04837,47,1
RCA-04838,45,1
RCA-04839,46,1
RCA-04840,42,1
RCA-04841,48,1
RCA-04842,45,1
RCA-04843,48,1
RCA-04844,44,1
RCA-04845,45,1
RCA-04846,45,1
RCA-04847,44,1
RCA-04848,45,1
RCA-04849,46,1
RCA-04850,46,1
RCA-04851,45,1
RCA-04852,45,1
RCA-04853,44,1
RCA-04854,44,1
RCA-04855,42,1
RCA-04856,45,1
RCA-04857,44,1
RCA-04858,45,1
RCA-04859,47,1
RCA-04860,45,1
RCA-04861,47,1
RCA-04862,47,1
RCA-04863,44,1
RCA-04864,46,1
RCA-04865,46,1
RCA-04866,46,1
RCA-04867,46,1
RCA-04868,45,1
RCA-04869,50,1
RCA-04870,44,1
RCA-04871,46,1
RCA-04872,44,1
RCA-04873,43,1
RCA-04874,43,1
RCA-04875,44,1
RCA-04876,46,1
RCA-04877,58,1
RCA-04878,47,1
RCA-04879,42,1
RCA-04880,44,1
RCA-04881,46,1
RCA-04882,46,1
RCA-04883,46,1
RCA-04884,47,1
RCA-04885,45,1
RCA-04886,45,1
RCA-04887,43,1
RCA-04888,45,1
RCA-04889,43,1
RCA-04890,45,1
RCA-04891,49,1
RCA-04892,50,1
RCA-04893,47,1
RCA-04894,57,1
RCA-04895,47,1
RCA-04896,46,1
RCA-04897,46,1
RCA-04898,45,1
RCA-04899,47,1
RCA-04900,55,1
RCA-04901,47,1
RCA-04902,46,1
RCA-04903,46,1
RCA-04904,46,1
RCA-04905,45,1
RCA-04906,44,1
RCA-04907,55,1
RCA-04908,45,1
RCA-04909,46,1
RCA-04910,56,1
RCA-04911,45,1
RCA-04912,44,1
RCA-04913,45,1
RCA-04914,57,1
RCA-04915,46,1
RCA-04916,46,1
RCA-04917,44,1
RCA-04918,42,1
RCA-04919,46,1
RCA-04920,42,1
RCA-04921,47,1
RCA-04922,44,1
RCA-04923,45,1
RCA-04924,46,1
RCA-04925,50,1
RCA-04926,45,1
RCA-04927,58,1
RCA-04928,43,1
RCA-04929,47,1
RCA-04930,44,1
RCA-04931,47,1
RCA-04932,46,1
RCA-04933,43,1
RCA-04934,44,1
RCA-04935,45,1
RCA-04936,43,1
RCA-04937,45,1
RCA-04938,42,1
RCA-04939,45,1
RCA-04940,44,1
RCA-04941,45,1
RCA-04942,45,1
RCA-04943,55,1
RCA-04944,45,1
RCA-04945,43,1
RCA-04946,45,1
RCA-04947,45,1
RCA-04948,46,1
RCA-04949,46,1
RCA-04950,44,1
RCA-04951,41,1
RCA-04952,46,1
RCA-04953,44,1
RCA-04954,48,1
RCA-04955,42,1
RCA-04956,43,1
RCA-04957,42,1
RCA-04958,48,1
RCA-04959,45,1
RCA-04960,49,1
RCA-04961,46,1
RCA-04962,47,1
RCA-04963,42,1
RCA-04964,46,1
RCA-04965,44,1
RCA-04966,57,1
RCA-04967,46,1
RCA-04968,43,1
RCA-04969,45,1
RCA-04970,45,1
RCA-04971,44,1
RCA-04972,41,1
RCA-04973,41,1
RCA-04974,44,1
RCA-04975,46,1
RCA-04976,45,1
RCA-04977,46,1
RCA-04978,43,1
RCA-04979,44,1
RCA-04980,45,1
RCA-04981,48,1
RCA-04982,49,1
RCA-04983,45,1
RCA-04984,45,1
RCA-04985,43,1
RCA-04986,47,1
RCA-04987,45,1
RCA-04988,46,1
RCA-04989,63,1
RCA-04990,45,1
RCA-04991,46,1
RCA-04992,44,1
RCA-04993,47,1
RCA-04994,47,1
RCA-04995,46,1
RCA-04996,44,1
RCA-04997,46,1
RCA-04998,43,1
RCA-04999,45,1
RCA-05000,55,1
RCA-05001,41,1
RCA-05002,46,1
RCA-05003,59,1
RCA-05004,46,1
RCA-05005,45,1
RCA-05006,45,1
RCA-05007,46,1
RCA-05008,46,1
RCA-05009,44,1
RCA-05010,55,1
RCA-05011,44,1
RCA-05012,46,1
RCA-05013,46,1
RCA-05014,43,1
RCA-05015,44,1
RCA-05016,43,1
RCA-05017,47,1
RCA-05018,46,1
RCA-05019,45,1
RCA-05020,45,1
RCA-05021,45,1
RCA-05022,45,1
RCA-05023,43,1
RCA-05024,42,1
RCA-05025,41,1
RCA-05026,45,1
RCA-05027,45,1
RCA-05028,42,1
RCA-05029,45,1
RCA-05030,47,1
RCA-05031,44,1
RCA-05032,45,1
RCA-05033,45,1
RCA-05034,46,1
RCA-05035,45,1
RCA-05036,48,1
RCA-05037,57,1
RCA-05038,47,1
RCA-05039,48,1
RCA-05040,58,1
RCA-05041,45,1
RCA-05042,46,1
RCA-05043,49,1
RCA-05044,46,1
RCA-05045,47,1
RCA-05046,53,1
RCA-05047,45,1
RCA-05048,45,1
RCA-05049,44,1
RCA-05050,59,1
RCA-05051,46,1
RCA-05052,46,1
RCA-05053,45,1
RCA-05054,43,1
RCA-05055,48,1
RCA-05056,42,1
RCA-05057,56,1
RCA-05058,43,1
RCA-05059,46,1
RCA-05060,45,1
RCA-05061,47,1
RCA-05062,44,1
RCA-05063,46,1
RCA-05064,47,1
RCA-05065,44,1
RCA-05066,43,1
RCA-05067,47,1
RCA-05068,43,1
RCA-05069,45,1
RCA-05070,42,1
RCA-05071,44,1
RCA-05072,41,1
RCA-05073,54,1
RCA-05074,46,1
RCA-05075,44,1
RCA-05076,45,1
RCA-05077,46,1
RCA-05078,44,1
RCA-05079,49,1
RCA-05080,43,1
RCA-05081,46,1
RCA-05082,55,1
RCA-05083,42,1
